category,company_name,product_name,crawl_date,가격요소주계약기준_계약체결비용지수_계약체결비용지수_남자,가격요소주계약기준_계약체결비용지수_계약체결비용지수_여자,가격요소주계약기준_금리부가방식_및_적용금리_금리연동형_자산연계형_최저보증이율,가격요소주계약기준_금리부가방식_및_적용금리_금리연동형_자산연계형_현재공시이율,가격요소주계약기준_금리부가방식_및_적용금리_금리확정형_확정이율,가격요소주계약기준_보장범위지수_보장범위지수_암입원,가격요소주계약기준_보장범위지수_보장범위지수_암진단,가격요소주계약기준_보험가격지수_보험가격지수_남자,가격요소주계약기준_보험가격지수_보험가격지수_여자,가격요소주계약기준_부가보험료지수_부가보험료지수_남자,가격요소주계약기준_부가보험료지수_부가보험료지수_여자,보장내용_및_보험료_구분_구분_구분,보장내용_및_보험료_급부명칭_급부명칭_급부명칭,보장내용_및_보험료_보험료_보험료_가입금액,보장내용_및_보험료_보험료_보험료_남자,보장내용_및_보험료_보험료_보험료_여자,보장내용_및_보험료_지급금액_지급금액_지급금액,보장내용_및_보험료_지급사유_지급사유_지급사유,보험회사명_보험회사명_보험회사명_보험회사명,상품명_상품명_상품명_상품명,상품운용_대표번호_대표번호_대표번호,상품운용_특이사항_특이사항_특이사항,상품운용_판매일자_판매일자_판매일자,상품운용_판매채널_판매채널_판매채널,상품특징_갱신주기_갱신주기_갱신주기,상품특징_상품특징_상품특징_상품특징,상품특징_유니버셜_유니버셜_유니버셜,상품특징_최저보증사항_최저사망보험_부과방식_최저사망보험_부과방식,상품특징_최저보증사항_최저사망보험금_최저사망보험금,상품특징_최저보증사항_최저해약보험_부과방식_최저해약보험_부과방식,상품특징_최저보증사항_최저해약보험금_최저해약보험금,상품특징_해약환급금_해약환급금_해약환급금
종신보험,교보생명,교보실속간편종신보험 PLUSⅡ [D](무배당),2025-09-25 16:49:36,-,-,-,-,2.25 %,,,143.8 %,151.5 %,-,-,주계약,질병사망보험금,"10,000만원",457000  원,"435,000  원",기본보험금액의 50% + 1년 경과 계약해당일부터 매년 보험가입금액의 10%씩 정액 체증 + 추가계약자적립액,피보험자가 제1보험기간 중 재해 이외의 원인으로 사망하였을 경우,교보생명,교보실속간편종신보험 PLUSⅡ [D](무배당),02-1588-1001,"■필수기재사항 1. 가입나이 : 20세 ~ 최고75세(보험종류, 보험기간, 납입기간, 가입금액별로 상이함) 2. 보험기간 : 종신 ■선택기재사항 1. 저해약환급금형 2. 부가서비스 : 교보New헬스케어서비스, 교보New헬스케어서비스 프리미어, 교보New헬스케어서비스 프레스티지 3. 보험료 예시기준 : 2종 납입기간저해약환급금형(50%), 40세가입, 보험가입금액1억, 15년납, 월납 4. 적용이율 : 가입후 경과기간 5년 미만 2.25%/ 경과기간 5년이상 15년 미만 1.75%/ 경과기간 15년 이상 1.25%",2025-06-27,TM,,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
종신보험,교보생명,교보실속간편종신보험 PLUSⅡ [D](무배당),2025-09-25 16:49:36,-,-,-,-,2.25 %,,,143.8 %,151.5 %,-,-,주계약,사망보험금,"10,000만원",457000  원,"435,000  원",기본보험금액의 100% + 추가계약자적립액,피보험자가 제2보험기간 중 사망하였을 경우,교보생명,교보실속간편종신보험 PLUSⅡ [D](무배당),02-1588-1001,"■필수기재사항 1. 가입나이 : 20세 ~ 최고75세(보험종류, 보험기간, 납입기간, 가입금액별로 상이함) 2. 보험기간 : 종신 ■선택기재사항 1. 저해약환급금형 2. 부가서비스 : 교보New헬스케어서비스, 교보New헬스케어서비스 프리미어, 교보New헬스케어서비스 프레스티지 3. 보험료 예시기준 : 2종 납입기간저해약환급금형(50%), 40세가입, 보험가입금액1억, 15년납, 월납 4. 적용이율 : 가입후 경과기간 5년 미만 2.25%/ 경과기간 5년이상 15년 미만 1.75%/ 경과기간 15년 이상 1.25%",2025-06-27,TM,,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
종신보험,교보생명,교보실속간편종신보험 PLUSⅡ [D](무배당),2025-09-25 16:49:36,-,-,-,-,2.25 %,,,143.8 %,151.5 %,-,-,특약,(무)뇌혈관질환진단특약(간편가입/갱신형),"1,000만원",2850  원,"2,530  원","보험가입금액의 100% (다만, 최초계약의 계약일부터 1년 미만에 진단확정되었을 경우 50% 감액 지급)","피보험자가 보험기간 중 “뇌혈관질환”으로 진단확정되었을 경우 (다만, 최초 1회의 진단확정에 한함)",교보생명,교보실속간편종신보험 PLUSⅡ [D](무배당),02-1588-1001,"■필수기재사항 1. 가입나이 : 20세 ~ 최고75세(보험종류, 보험기간, 납입기간, 가입금액별로 상이함) 2. 보험기간 : 종신 ■선택기재사항 1. 저해약환급금형 2. 부가서비스 : 교보New헬스케어서비스, 교보New헬스케어서비스 프리미어, 교보New헬스케어서비스 프레스티지 3. 보험료 예시기준 : 2종 납입기간저해약환급금형(50%), 40세가입, 보험가입금액1억, 15년납, 월납 4. 적용이율 : 가입후 경과기간 5년 미만 2.25%/ 경과기간 5년이상 15년 미만 1.75%/ 경과기간 15년 이상 1.25%",2025-06-27,TM,,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
종신보험,교보생명,교보실속간편종신보험 PLUSⅡ [D](무배당),2025-09-25 16:49:36,-,-,-,-,2.25 %,,,143.8 %,151.5 %,-,-,특약,(무)플러스수술특약(간편가입/갱신형)Ⅱ,"1,000만원",6700  원,"7,500  원",수술 1회당 [1종] 보험가입금액의 1% [2종] 보험가입금액의 3% [3종] 보험가입금액의 5% [4종] 보험가입금액의 10% [5종] 보험가입금액의 30%,피보험자가 보험기간 중 수술을 받았을 경우,교보생명,교보실속간편종신보험 PLUSⅡ [D](무배당),02-1588-1001,"■필수기재사항 1. 가입나이 : 20세 ~ 최고75세(보험종류, 보험기간, 납입기간, 가입금액별로 상이함) 2. 보험기간 : 종신 ■선택기재사항 1. 저해약환급금형 2. 부가서비스 : 교보New헬스케어서비스, 교보New헬스케어서비스 프리미어, 교보New헬스케어서비스 프레스티지 3. 보험료 예시기준 : 2종 납입기간저해약환급금형(50%), 40세가입, 보험가입금액1억, 15년납, 월납 4. 적용이율 : 가입후 경과기간 5년 미만 2.25%/ 경과기간 5년이상 15년 미만 1.75%/ 경과기간 15년 이상 1.25%",2025-06-27,TM,,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
종신보험,교보생명,교보실속간편종신보험 PLUSⅡ [D](무배당),2025-09-25 16:49:36,-,-,-,-,2.25 %,,,143.8 %,151.5 %,-,-,특약,(무)허혈심장질환진단특약(간편가입/갱신형),"1,000만원",4400  원,"1,700  원",[1년 이상] 보험가입금액의 100% [1년 미만] 보험가입금액의 50%,"피보험자가 보험기간 중 “허혈심장질환”으로 진단확정되었을 경우 (다만, 최초 1회의 진단확정에 한함)",교보생명,교보실속간편종신보험 PLUSⅡ [D](무배당),02-1588-1001,"■필수기재사항 1. 가입나이 : 20세 ~ 최고75세(보험종류, 보험기간, 납입기간, 가입금액별로 상이함) 2. 보험기간 : 종신 ■선택기재사항 1. 저해약환급금형 2. 부가서비스 : 교보New헬스케어서비스, 교보New헬스케어서비스 프리미어, 교보New헬스케어서비스 프레스티지 3. 보험료 예시기준 : 2종 납입기간저해약환급금형(50%), 40세가입, 보험가입금액1억, 15년납, 월납 4. 적용이율 : 가입후 경과기간 5년 미만 2.25%/ 경과기간 5년이상 15년 미만 1.75%/ 경과기간 15년 이상 1.25%",2025-06-27,TM,,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
종신보험,교보생명,교보실속간편종신보험 PLUSⅡ [D](무배당),2025-09-25 16:49:36,-,-,-,-,2.25 %,,,143.8 %,151.5 %,-,-,특약,(무)암진단특약(간편가입/갱신형)Ⅱ,"1,000만원",5300  원,"5,600  원",[1년 이상] 보험가입금액의 100% [1년 미만] 보험가입금액의 50%,"피보험자가 보험기간 중 암보장개시일 이후에 “암”으로 진단 확정되었을 경우(다만, 최초 1회의 진단확정에 한함)",교보생명,교보실속간편종신보험 PLUSⅡ [D](무배당),02-1588-1001,"■필수기재사항 1. 가입나이 : 20세 ~ 최고75세(보험종류, 보험기간, 납입기간, 가입금액별로 상이함) 2. 보험기간 : 종신 ■선택기재사항 1. 저해약환급금형 2. 부가서비스 : 교보New헬스케어서비스, 교보New헬스케어서비스 프리미어, 교보New헬스케어서비스 프레스티지 3. 보험료 예시기준 : 2종 납입기간저해약환급금형(50%), 40세가입, 보험가입금액1억, 15년납, 월납 4. 적용이율 : 가입후 경과기간 5년 미만 2.25%/ 경과기간 5년이상 15년 미만 1.75%/ 경과기간 15년 이상 1.25%",2025-06-27,TM,,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
종신보험,교보생명,교보간편3밸런스보장보험 [D2504](무배당),2025-09-25 16:49:36,-,-,-,-,2.25 %,,,242.4 %,265.6 %,-,-,주계약,사망보험금,"10,000만원",569000  원,"549,000  원",기본보험금액의 100% + 추가계약자적립액,피보험자가 보험기간 중 사망하였을 경우,교보생명,교보간편3밸런스보장보험 [D2504](무배당),02-1588-1001,"■필수기재사항 1. 가입나이 : 만15 ~ 최고63세(보험종류, 보험기간, 납입기간, 가입금액별로 상이함) 2. 보험기간 : 종신 ■선택기재사항 1. 저해약환급금형/일반형 2. 부가서비스 : 교보New 헬스케어서비스(R), 교보New 헬스케어서비스(R) 프리미어, 교보New 헬스케어서비스(R) 프레스티지 3. 보험료 예시기준 : 저해약환급금형, 40세가입, 보험가입금액 1억원, 20년납, 월납 4. 적용이율 : 가입후 경과기간 10년 미만 2.25%/ 경과기간 10년 이상 1.0%(다만, 암 또는 2대질환 진단 확정받은 경우 암주요치료보장보너스 또는 2대질환주요치료보장보너스에 적용되는 적용이율은 1.0%)",2025-06-27,TM,,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
종신보험,교보생명,교보간편3밸런스보장보험 [D2504](무배당),2025-09-25 16:49:36,-,-,-,-,2.25 %,,,242.4 %,265.6 %,-,-,주계약,암주요치료보장보너스 보험금,"10,000만원",569000  원,"549,000  원",주계약 보험가입금액 X 30%,"피보험자가 보장보너스 보험기간 중 “암”으로 진단확정되고, “보장보너스 보험금 지급기간” 이내에 “암”의 직접적인 치료를 목적으로 “암주요치료”를 받은 경우 (다만, “암주요치료보장보너스 보험금”은 최초 진단확정일부터 연간 1회에 한하여 최대 10년간 지급함(최대 10회지급))",교보생명,교보간편3밸런스보장보험 [D2504](무배당),02-1588-1001,"■필수기재사항 1. 가입나이 : 만15 ~ 최고63세(보험종류, 보험기간, 납입기간, 가입금액별로 상이함) 2. 보험기간 : 종신 ■선택기재사항 1. 저해약환급금형/일반형 2. 부가서비스 : 교보New 헬스케어서비스(R), 교보New 헬스케어서비스(R) 프리미어, 교보New 헬스케어서비스(R) 프레스티지 3. 보험료 예시기준 : 저해약환급금형, 40세가입, 보험가입금액 1억원, 20년납, 월납 4. 적용이율 : 가입후 경과기간 10년 미만 2.25%/ 경과기간 10년 이상 1.0%(다만, 암 또는 2대질환 진단 확정받은 경우 암주요치료보장보너스 또는 2대질환주요치료보장보너스에 적용되는 적용이율은 1.0%)",2025-06-27,TM,,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
종신보험,교보생명,교보간편3밸런스보장보험 [D2504](무배당),2025-09-25 16:49:36,-,-,-,-,2.25 %,,,242.4 %,265.6 %,-,-,주계약,2대질환주요치료보장보너스 보험금,"10,000만원",569000  원,"549,000  원",주계약 보험가입금액 X 30%,"피보험자가 보장보너스 보험기간 중 ""2대질환”으로 진단확정되고, “보장보너스 보험금 지급기간” 이내에 ""2대질환”의 직접적인 치료를 목적으로 “2대질환주요치료”를 받은 경우 (다만, “2대질환주요치료보장보너스 보험금”은 최초 진단확정일부터 연간 1회에 한하여 최대 10년간 지급함(최대 10회지급))",교보생명,교보간편3밸런스보장보험 [D2504](무배당),02-1588-1001,"■필수기재사항 1. 가입나이 : 만15 ~ 최고63세(보험종류, 보험기간, 납입기간, 가입금액별로 상이함) 2. 보험기간 : 종신 ■선택기재사항 1. 저해약환급금형/일반형 2. 부가서비스 : 교보New 헬스케어서비스(R), 교보New 헬스케어서비스(R) 프리미어, 교보New 헬스케어서비스(R) 프레스티지 3. 보험료 예시기준 : 저해약환급금형, 40세가입, 보험가입금액 1억원, 20년납, 월납 4. 적용이율 : 가입후 경과기간 10년 미만 2.25%/ 경과기간 10년 이상 1.0%(다만, 암 또는 2대질환 진단 확정받은 경우 암주요치료보장보너스 또는 2대질환주요치료보장보너스에 적용되는 적용이율은 1.0%)",2025-06-27,TM,,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
종신보험,교보생명,교보간편3밸런스보장보험 [D2504](무배당),2025-09-25 16:49:36,-,-,-,-,2.25 %,,,242.4 %,265.6 %,-,-,특약,(무)뇌혈관질환진단특약(간편가입/갱신형),"1,000만원",2850  원,"2,530  원","보험가입금액의 100% (다만, 최초계약의 계약일부터 1년 미만에 진단확정되었을 경우 50% 감액 지급)","피보험자가 이 특약의 보험기간 중 “뇌혈관질환”으로 진단확정되었을 경우(다만, 최초 1회의 진단확정에 한함)",교보생명,교보간편3밸런스보장보험 [D2504](무배당),02-1588-1001,"■필수기재사항 1. 가입나이 : 만15 ~ 최고63세(보험종류, 보험기간, 납입기간, 가입금액별로 상이함) 2. 보험기간 : 종신 ■선택기재사항 1. 저해약환급금형/일반형 2. 부가서비스 : 교보New 헬스케어서비스(R), 교보New 헬스케어서비스(R) 프리미어, 교보New 헬스케어서비스(R) 프레스티지 3. 보험료 예시기준 : 저해약환급금형, 40세가입, 보험가입금액 1억원, 20년납, 월납 4. 적용이율 : 가입후 경과기간 10년 미만 2.25%/ 경과기간 10년 이상 1.0%(다만, 암 또는 2대질환 진단 확정받은 경우 암주요치료보장보너스 또는 2대질환주요치료보장보너스에 적용되는 적용이율은 1.0%)",2025-06-27,TM,,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
종신보험,교보생명,교보간편3밸런스보장보험 [D2504](무배당),2025-09-25 16:49:36,-,-,-,-,2.25 %,,,242.4 %,265.6 %,-,-,특약,(무)플러스수술특약(간편가입/갱신형)Ⅱ,"1,000만원",6700  원,"7,500  원",[수술 1회당] 1종 : 보험가입금액의 1% 2종 : 보험가입금액의 3% 3종 : 보험가입금액의 5% 4종 : 보험가입금액의 10% 5종 : 보험가입금액의 30%,피보험자가 이 특약의 보험기간 중 수술을 받았을 경우,교보생명,교보간편3밸런스보장보험 [D2504](무배당),02-1588-1001,"■필수기재사항 1. 가입나이 : 만15 ~ 최고63세(보험종류, 보험기간, 납입기간, 가입금액별로 상이함) 2. 보험기간 : 종신 ■선택기재사항 1. 저해약환급금형/일반형 2. 부가서비스 : 교보New 헬스케어서비스(R), 교보New 헬스케어서비스(R) 프리미어, 교보New 헬스케어서비스(R) 프레스티지 3. 보험료 예시기준 : 저해약환급금형, 40세가입, 보험가입금액 1억원, 20년납, 월납 4. 적용이율 : 가입후 경과기간 10년 미만 2.25%/ 경과기간 10년 이상 1.0%(다만, 암 또는 2대질환 진단 확정받은 경우 암주요치료보장보너스 또는 2대질환주요치료보장보너스에 적용되는 적용이율은 1.0%)",2025-06-27,TM,,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
종신보험,교보생명,교보간편3밸런스보장보험 [D2504](무배당),2025-09-25 16:49:36,-,-,-,-,2.25 %,,,242.4 %,265.6 %,-,-,특약,(무)허혈심장질환진단특약(간편가입/갱신형),"1,000만원",4400  원,"1,700  원","보험가입금액의 100% (다만, 최초계약의 계약일부터 1년 미만에 진단확정되었을 경우 50% 감액 지급)","피보험자가 이 특약의 보험기간 중 “허혈심장질환”으로 진단확정되었을 경우(다만, 최초 1회의 진단확정에 한함)",교보생명,교보간편3밸런스보장보험 [D2504](무배당),02-1588-1001,"■필수기재사항 1. 가입나이 : 만15 ~ 최고63세(보험종류, 보험기간, 납입기간, 가입금액별로 상이함) 2. 보험기간 : 종신 ■선택기재사항 1. 저해약환급금형/일반형 2. 부가서비스 : 교보New 헬스케어서비스(R), 교보New 헬스케어서비스(R) 프리미어, 교보New 헬스케어서비스(R) 프레스티지 3. 보험료 예시기준 : 저해약환급금형, 40세가입, 보험가입금액 1억원, 20년납, 월납 4. 적용이율 : 가입후 경과기간 10년 미만 2.25%/ 경과기간 10년 이상 1.0%(다만, 암 또는 2대질환 진단 확정받은 경우 암주요치료보장보너스 또는 2대질환주요치료보장보너스에 적용되는 적용이율은 1.0%)",2025-06-27,TM,,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
종신보험,교보생명,교보간편3밸런스보장보험 [D2504](무배당),2025-09-25 16:49:36,-,-,-,-,2.25 %,,,242.4 %,265.6 %,-,-,특약,(무)암진단특약(간편가입/갱신형)Ⅱ,"1,000만원",5300  원,"5,600  원",[1년 이상] 보험가입금액의 100% [1년 미만] 보험가입금액의 50%,"피보험자가 암보장개시일 이후에 “암”으로 진단 확정되었을 경우(다만, 최초 1회의 진단확정에 한함)",교보생명,교보간편3밸런스보장보험 [D2504](무배당),02-1588-1001,"■필수기재사항 1. 가입나이 : 만15 ~ 최고63세(보험종류, 보험기간, 납입기간, 가입금액별로 상이함) 2. 보험기간 : 종신 ■선택기재사항 1. 저해약환급금형/일반형 2. 부가서비스 : 교보New 헬스케어서비스(R), 교보New 헬스케어서비스(R) 프리미어, 교보New 헬스케어서비스(R) 프레스티지 3. 보험료 예시기준 : 저해약환급금형, 40세가입, 보험가입금액 1억원, 20년납, 월납 4. 적용이율 : 가입후 경과기간 10년 미만 2.25%/ 경과기간 10년 이상 1.0%(다만, 암 또는 2대질환 진단 확정받은 경우 암주요치료보장보너스 또는 2대질환주요치료보장보너스에 적용되는 적용이율은 1.0%)",2025-06-27,TM,,기본형,비유니버셜,-,-,-,-,무해지/저해지환급
